UnixTime,103,104,105,10D,10E,202,20E,50B
2825,向左下降飞行,向左下降飞行,向左上升飞行,向左飞行,静止,平飞,向左上升飞行,向右下降飞行
2826,向左下降飞行,向左下降飞行,向左上升飞行,向左飞行,静止,平飞,向左上升飞行,向右下降飞行
2827,向左下降飞行,向左下降飞行,向左上升飞行,向左飞行,静止,平飞,向左上升飞行,向右下降飞行
2828,向右上升飞行,向左下降飞行,向左上升飞行,向左飞行,静止,平飞,向左上升飞行,向右下降飞行
2829,向右上升飞行,向左下降飞行,上升飞行,向左飞行,静止,平飞,向左上升飞行,向右下降飞行
2830,向右上升飞行,向左下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2831,向右上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2832,向右上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2833,向右上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2834,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2835,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2836,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2837,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2838,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2839,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右下降飞行,向右下降飞行
2840,向左上升飞行,向右下降飞行,上升飞行,向左飞行,静止,平飞,向右飞行,向右下降飞行
2841,向左上升飞行,向右下降飞行,上升飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2842,向左上升飞行,向右下降飞行,上升飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2843,向左上升飞行,向右下降飞行,上升飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2844,向左上升飞行,向右下降飞行,向右下降飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2845,向左上升飞行,向右下降飞行,向右下降飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2846,向左上升飞行,向右下降飞行,向右下降飞行,向右下降飞行,静止,平飞,向右飞行,向右下降飞行
2847,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2848,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2849,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2850,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2851,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2852,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2853,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2854,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2855,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2856,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2857,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右上升飞行,向右下降飞行
2858,向左上升飞行,向右下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右下降飞行
2859,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右下降飞行
2860,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2861,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2862,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2863,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2864,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2865,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2866,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2867,向左上升飞行,向左下降飞行,向右下降飞行,向右上升飞行,静止,平飞,向右下降飞行,向右上升飞行
2868,向左上升飞行,向左下降飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2869,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2870,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2871,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2872,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2873,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右上升飞行
2874,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2875,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2876,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2877,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2878,向左上升飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2879,向右下降飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2880,向右下降飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向右下降飞行
2881,向右下降飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向右下降飞行,向左上升飞行
2882,向右下降飞行,向左飞行,向右下降飞行,平飞,静止,平飞,向左下降飞行,向左上升飞行
2883,向右下降飞行,向左上升飞行,向右下降飞行,平飞,静止,平飞,向左下降飞行,向左上升飞行
2884,向右下降飞行,向左上升飞行,向右下降飞行,平飞,静止,平飞,向左下降飞行,向左上升飞行
2885,向右下降飞行,向左上升飞行,向右下降飞行,平飞,静止,平飞,向左下降飞行,向左上升飞行
2886,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2887,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2888,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2889,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2890,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2891,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2892,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左上升飞行
2893,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左下降飞行
2894,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左下降飞行
2895,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左下降飞行,向左下降飞行
2896,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2897,向右上升飞行,向左上升飞行,向右下降飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2898,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2899,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2900,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2901,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2902,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2903,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2904,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2905,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2906,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2907,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2908,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2909,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2910,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2911,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2912,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2913,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2914,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2915,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2916,向右上升飞行,向左上升飞行,向右上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2917,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2918,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2919,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2920,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2921,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2922,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2923,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2924,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2925,向右上升飞行,向左上升飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2926,向右上升飞行,向右下降飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左下降飞行
2927,向右上升飞行,向右下降飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2928,向右上升飞行,向右下降飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2929,向右上升飞行,向右下降飞行,向左飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2930,向右上升飞行,向右下降飞行,上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2931,向右上升飞行,向右下降飞行,上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2932,向右上升飞行,向右下降飞行,上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
2933,向右上升飞行,向右下降飞行,上升飞行,向左上升飞行,静止,平飞,向左上升飞行,向左上升飞行
